"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","line.station","dumpsite","ID_internal"
106,"JD",36,"M2",3,301,55.4,1,32.91833,-118.943333,90,45.1,"Triphoturus mexicanus",2001,"06","90 45.1",0,782
106,"JD",36,"M2",4,292,45,1,32.91833,-118.943333,90,45.1,"Stenobrachius leucopsarus",2001,"06","90 45.1",0,783
106,"JD",36,"M2",4,301,56,1,32.91833,-118.943333,90,45.1,"Triphoturus mexicanus",2001,"06","90 45.1",0,784
106,"JD",39,"M2",2,292,17.7,1,32.63,-118.673333,91.8,44.2,"Stenobrachius leucopsarus",2001,"06","91.8 44.2",0,785
106,"JD",39,"M2",2,292,42.9,1,32.63,-118.673333,91.8,44.2,"Stenobrachius leucopsarus",2001,"06","91.8 44.2",0,786
106,"JD",39,"M2",2,292,50.7,1,32.63,-118.673333,91.8,44.2,"Stenobrachius leucopsarus",2001,"06","91.8 44.2",0,787
106,"JD",39,"M2",2,301,29.2,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,788
106,"JD",39,"M2",2,301,30.5,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,789
106,"JD",39,"M2",2,301,30.8,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,790
106,"JD",39,"M2",2,301,31.3,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,791
106,"JD",39,"M2",2,301,31.5,2,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,792
106,"JD",39,"M2",2,301,32,2,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,793
106,"JD",39,"M2",2,301,32.5,2,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,794
106,"JD",39,"M2",2,301,32.7,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,795
106,"JD",39,"M2",2,301,33.1,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,796
106,"JD",39,"M2",2,301,34.4,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,797
106,"JD",39,"M2",2,301,34.9,1,32.63,-118.673333,91.8,44.2,"Triphoturus mexicanus",2001,"06","91.8 44.2",0,798
106,"JD",39,"M2",3,292,19.9,1,32.63,-118.673333,91.8,44.2,"Stenobrachius leucopsarus",2001,"06","91.8 44.2",0,799
106,"JD",39,"M2",4,292,38.3,1,32.63,-118.673333,91.8,44.2,"Stenobrachius leucopsarus",2001,"06","91.8 44.2",0,800
106,"JD",39,"M2",4,292,41,1,32.63,-118.673333,91.8,44.2,"Stenobrachius leucopsarus",2001,"06","91.8 44.2",0,801
106,"JD",40,"M2",2,292,57.3,1,32.515,-118.205,93.3,39.9,"Stenobrachius leucopsarus",2001,"06","93.3 39.9",0,802
106,"JD",40,"M2",2,301,50.8,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,803
106,"JD",40,"M2",2,301,55.5,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,804
106,"JD",40,"M2",3,292,62.7,1,32.515,-118.205,93.3,39.9,"Stenobrachius leucopsarus",2001,"06","93.3 39.9",0,805
106,"JD",40,"M2",3,301,55,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,806
106,"JD",40,"M2",3,301,59.3,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,807
106,"JD",40,"M2",4,292,40.9,1,32.515,-118.205,93.3,39.9,"Stenobrachius leucopsarus",2001,"06","93.3 39.9",0,808
106,"JD",40,"M2",4,292,61,1,32.515,-118.205,93.3,39.9,"Stenobrachius leucopsarus",2001,"06","93.3 39.9",0,809
106,"JD",40,"M2",4,301,30.2,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,810
106,"JD",40,"M2",4,301,32,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,811
106,"JD",40,"M2",4,301,32.3,2,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,812
106,"JD",40,"M2",4,301,33.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,813
106,"JD",40,"M2",4,301,47.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,814
106,"JD",40,"M2",4,301,48.8,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,815
106,"JD",40,"M2",4,301,61.8,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,816
106,"JD",40,"M2",5,292,40.1,1,32.515,-118.205,93.3,39.9,"Stenobrachius leucopsarus",2001,"06","93.3 39.9",0,817
106,"JD",40,"M2",5,301,26,2,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,818
106,"JD",40,"M2",5,301,27.2,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,819
106,"JD",40,"M2",5,301,28,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,820
106,"JD",40,"M2",5,301,29.6,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,821
106,"JD",40,"M2",5,301,29.8,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,822
106,"JD",40,"M2",5,301,30.1,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,823
106,"JD",40,"M2",5,301,30.8,2,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,824
106,"JD",40,"M2",5,301,30.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,825
106,"JD",40,"M2",5,301,31.4,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,826
106,"JD",40,"M2",5,301,31.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,827
106,"JD",40,"M2",5,301,32,2,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,828
106,"JD",40,"M2",5,301,32.8,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,829
106,"JD",40,"M2",5,301,33.1,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,830
106,"JD",40,"M2",5,301,33.8,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,831
106,"JD",40,"M2",5,301,33.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,832
106,"JD",40,"M2",5,301,34.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,833
106,"JD",40,"M2",5,301,35,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,834
106,"JD",40,"M2",5,301,35.6,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,835
106,"JD",40,"M2",5,301,36,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,836
106,"JD",40,"M2",5,301,37.3,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,837
106,"JD",40,"M2",5,301,39.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,838
106,"JD",40,"M2",5,301,41.1,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,839
106,"JD",40,"M2",5,301,45.5,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,840
106,"JD",40,"M2",5,301,55,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,841
106,"JD",40,"M2",5,301,61.2,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,842
106,"JD",40,"M2",5,301,63.9,1,32.515,-118.205,93.3,39.9,"Triphoturus mexicanus",2001,"06","93.3 39.9",0,843
106,"JD",41,"M2",2,292,38,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,844
106,"JD",41,"M2",2,292,54.6,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,845
106,"JD",41,"M2",4,292,40.2,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,846
106,"JD",41,"M2",4,292,55.7,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,847
106,"JD",41,"M2",4,292,58,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,848
106,"JD",41,"M2",4,301,53,1,32.85,-117.536667,93.3,30,"Triphoturus mexicanus",2001,"06","93.3 30",0,849
106,"JD",41,"M2",5,292,19,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,850
106,"JD",41,"M2",5,292,21.6,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,851
106,"JD",41,"M2",5,292,31.9,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,852
106,"JD",41,"M2",5,292,44.6,1,32.85,-117.536667,93.3,30,"Stenobrachius leucopsarus",2001,"06","93.3 30",0,853
106,"JD",41,"M2",5,301,26.4,1,32.85,-117.536667,93.3,30,"Triphoturus mexicanus",2001,"06","93.3 30",0,854
106,"JD",41,"M2",5,301,30,1,32.85,-117.536667,93.3,30,"Triphoturus mexicanus",2001,"06","93.3 30",0,855
106,"JD",42,"M2",2,292,62.2,1,33.13833,-117.751667,91.6,30.3,"Stenobrachius leucopsarus",2001,"06","91.6 30.3",0,856
106,"JD",42,"M2",2,292,64.2,1,33.13833,-117.751667,91.6,30.3,"Stenobrachius leucopsarus",2001,"06","91.6 30.3",0,857
106,"JD",42,"M2",3,301,43.3,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,858
106,"JD",42,"M2",3,301,50.2,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,859
106,"JD",42,"M2",4,292,20,1,33.13833,-117.751667,91.6,30.3,"Stenobrachius leucopsarus",2001,"06","91.6 30.3",0,860
106,"JD",42,"M2",4,292,42.3,1,33.13833,-117.751667,91.6,30.3,"Stenobrachius leucopsarus",2001,"06","91.6 30.3",0,861
106,"JD",42,"M2",4,301,24.3,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,862
106,"JD",42,"M2",4,301,29,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,863
106,"JD",42,"M2",4,301,31,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,864
106,"JD",42,"M2",4,301,31.2,4,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,865
106,"JD",42,"M2",4,301,33,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,866
106,"JD",42,"M2",4,301,35,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,867
106,"JD",42,"M2",4,301,42.1,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,868
106,"JD",42,"M2",4,301,44.4,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,869
106,"JD",42,"M2",4,301,46.8,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,870
106,"JD",42,"M2",4,301,50.6,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,871
106,"JD",42,"M2",5,301,29.1,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,872
106,"JD",42,"M2",5,301,30.1,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,873
106,"JD",42,"M2",5,301,34.1,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,874
106,"JD",42,"M2",5,301,38,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,875
106,"JD",42,"M2",6,301,30.2,1,33.13833,-117.751667,91.6,30.3,"Triphoturus mexicanus",2001,"06","91.6 30.3",0,876
106,"JD",43,"M2",2,292,56.8,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,877
106,"JD",43,"M2",2,292,60.9,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,878
106,"JD",43,"M2",2,292,63,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,879
106,"JD",43,"M2",2,301,44,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,880
106,"JD",43,"M2",2,301,59.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,881
106,"JD",43,"M2",3,301,34.6,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,882
106,"JD",43,"M2",3,301,58.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,883
106,"JD",43,"M2",3,301,60.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,884
106,"JD",43,"M2",4,292,37.2,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,885
106,"JD",43,"M2",4,292,42,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,886
106,"JD",43,"M2",4,292,49.8,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,887
106,"JD",43,"M2",4,292,54.5,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,888
106,"JD",43,"M2",4,292,58.5,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,889
106,"JD",43,"M2",4,292,60,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,890
106,"JD",43,"M2",4,301,27.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,891
106,"JD",43,"M2",4,301,27.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,892
106,"JD",43,"M2",4,301,28,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,893
106,"JD",43,"M2",4,301,28.7,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,894
106,"JD",43,"M2",4,301,30,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,895
106,"JD",43,"M2",4,301,30.1,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,896
106,"JD",43,"M2",4,301,30.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,897
106,"JD",43,"M2",4,301,30.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,898
106,"JD",43,"M2",4,301,31,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,899
106,"JD",43,"M2",4,301,31.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,900
106,"JD",43,"M2",4,301,32,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,901
106,"JD",43,"M2",4,301,32.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,902
106,"JD",43,"M2",4,301,32.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,903
106,"JD",43,"M2",4,301,33.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,904
106,"JD",43,"M2",4,301,33.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,905
106,"JD",43,"M2",4,301,34.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,906
106,"JD",43,"M2",4,301,34.6,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,907
106,"JD",43,"M2",4,301,34.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,908
106,"JD",43,"M2",4,301,34.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,909
106,"JD",43,"M2",4,301,35,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,910
106,"JD",43,"M2",4,301,37,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,911
106,"JD",43,"M2",4,301,41.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,912
106,"JD",43,"M2",4,301,45.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,913
106,"JD",43,"M2",4,301,47,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,914
106,"JD",43,"M2",4,301,48.6,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,915
106,"JD",43,"M2",4,301,49.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,916
106,"JD",43,"M2",4,301,50,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,917
106,"JD",43,"M2",4,301,50.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,918
106,"JD",43,"M2",4,301,60.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,919
106,"JD",43,"M2",4,301,61.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,920
106,"JD",43,"M2",4,301,63,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,921
106,"JD",43,"M2",5,292,45,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,922
106,"JD",43,"M2",5,292,63.1,1,32.73833,-118.106667,92.5,37.2,"Stenobrachius leucopsarus",2001,"06","92.5 37.2",0,923
106,"JD",43,"M2",5,301,26.5,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,924
106,"JD",43,"M2",5,301,27.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,925
106,"JD",43,"M2",5,301,27.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,926
106,"JD",43,"M2",5,301,28,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,927
106,"JD",43,"M2",5,301,28.1,3,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,928
106,"JD",43,"M2",5,301,28.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,929
106,"JD",43,"M2",5,301,28.5,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,930
106,"JD",43,"M2",5,301,29,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,931
106,"JD",43,"M2",5,301,29.1,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,932
106,"JD",43,"M2",5,301,29.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,933
106,"JD",43,"M2",5,301,29.3,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,934
106,"JD",43,"M2",5,301,29.5,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,935
106,"JD",43,"M2",5,301,29.6,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,936
106,"JD",43,"M2",5,301,29.7,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,937
106,"JD",43,"M2",5,301,30,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,938
106,"JD",43,"M2",5,301,30.1,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,939
106,"JD",43,"M2",5,301,30.4,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,940
106,"JD",43,"M2",5,301,30.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,941
106,"JD",43,"M2",5,301,30.6,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,942
106,"JD",43,"M2",5,301,31,5,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,943
106,"JD",43,"M2",5,301,31.2,4,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,944
106,"JD",43,"M2",5,301,31.3,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,945
106,"JD",43,"M2",5,301,31.4,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,946
106,"JD",43,"M2",5,301,31.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,947
106,"JD",43,"M2",5,301,31.7,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,948
106,"JD",43,"M2",5,301,31.8,5,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,949
106,"JD",43,"M2",5,301,31.9,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,950
106,"JD",43,"M2",5,301,32.1,4,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,951
106,"JD",43,"M2",5,301,32.2,3,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,952
106,"JD",43,"M2",5,301,32.3,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,953
106,"JD",43,"M2",5,301,32.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,954
106,"JD",43,"M2",5,301,32.6,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,955
106,"JD",43,"M2",5,301,32.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,956
106,"JD",43,"M2",5,301,33,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,957
106,"JD",43,"M2",5,301,33.1,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,958
106,"JD",43,"M2",5,301,33.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,959
106,"JD",43,"M2",5,301,33.4,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,960
106,"JD",43,"M2",5,301,33.5,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,961
106,"JD",43,"M2",5,301,33.7,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,962
106,"JD",43,"M2",5,301,34,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,963
106,"JD",43,"M2",5,301,34.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,964
106,"JD",43,"M2",5,301,34.3,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,965
106,"JD",43,"M2",5,301,34.4,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,966
106,"JD",43,"M2",5,301,34.7,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,967
106,"JD",43,"M2",5,301,34.8,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,968
106,"JD",43,"M2",5,301,34.9,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,969
106,"JD",43,"M2",5,301,35,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,970
106,"JD",43,"M2",5,301,35.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,971
106,"JD",43,"M2",5,301,35.9,2,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,972
106,"JD",43,"M2",5,301,36,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,973
106,"JD",43,"M2",5,301,37.1,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,974
106,"JD",43,"M2",5,301,40.2,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,975
106,"JD",43,"M2",5,301,48,1,32.73833,-118.106667,92.5,37.2,"Triphoturus mexicanus",2001,"06","92.5 37.2",0,976
